"Data" "n" "xmin" "alpha" "K" "W2" "U2" "A2" "avg.degree" "class" "match"
"3631" 763 24018 28 2.1 0.078 0.56640659336232 0.584929395595652 0.225944799170964 7.39282735613011 "Technological" "no"
"3641" 764 23976 6 2.1 0.408 0.661005629412269 0.438389718920758 0.647449697680409 14.7856547122602 "Technological" "yes"
"3651" 765 1205 4 2.06 0.15 0.298087574799554 0.0924628352739163 0.302466243162369 3.73430193720775 "Technological" "no"
"3661" 766 1205 4 2.06 0.12 0.298087574799554 0.0924628352739163 0.302466243162369 2.74782608695652 "Technological" "no"
"3671" 767 1205 10 2.17 0 0.0523619159329264 0.0338446805889888 0.0174362123487599 4.10633521782507 "Technological" "yes"
"3681" 768 23976 6 2.1 0.406 0.661005629412269 0.438389718920758 0.647449697680409 4.10633521782507 "Technological" "yes"
"3691" 769 348 2 3.5 0 9.67084463280712e-06 3.23422087869502e-06 2.00634983223168e-05 8.21267043565015 "Technological" "yes"
"3701" 770 24078 9 2.1 0.776 0.940626858152062 0.856838198031623 0.929305826951449 3.72605259857005 "Technological" "yes"
"3711" 771 24078 9 2.1 0.794 0.940626858152062 0.856838198031623 0.929305826951449 7.22988505747126 "Technological" "yes"
"3721" 772 24078 34 2.11 0.39 0.782396297524404 0.663121533077323 0.700517973572724 7.22988505747126 "Technological" "yes"
"3731" 773 20812 6 2.12 0.248 0.694608385230063 0.473983874980901 0.716329642618608 14.4597701149425 "Technological" "yes"
"3741" 774 1218 5 2.13 0.108 0.580505525084007 0.285709211803261 0.540432489773953 3.72605259857005 "Technological" "yes"
"3751" 775 1218 5 2.13 0.13 0.580505525084007 0.285709211803261 0.540432489773953 2.74052478134111 "Technological" "yes"
"3761" 776 1218 14 2.21 0.002 0.0703458681374692 0.0649678345840996 0.0293981669884617 4.09659422100092 "Technological" "yes"
"3771" 777 20812 6 2.12 0.244 0.694608385230063 0.473983874980901 0.716329642618608 4.09659422100092 "Technological" "yes"
"3781" 778 319 2 3.5 0 0.000430495992577643 0.000256593560248409 0.000691223982576667 8.19318844200183 "Technological" "yes"
"3791" 779 20906 6 2.08 0.56 0.854440398004385 0.730303779156005 0.895958398772972 3.71863530196864 "Technological" "yes"
"3801" 780 20906 6 2.08 0.564 0.854440398004385 0.730303779156005 0.895958398772972 7.03402489626556 "Technological" "yes"
"3811" 781 20906 30 2.12 0.062 0.329292205090701 0.201069724527449 0.119537300083131 7.03402489626556 "Technological" "no"
"3821" 782 24039 6 2.1 0.476 0.704210295002457 0.580588606971757 0.641758945201303 14.0680497925311 "Technological" "yes"
"3831" 783 1262 5 2.12 0.416 0.870112017612001 0.813782986383964 0.825051407991019 3.71863530196864 "Technological" "yes"
"3841" 784 1262 5 2.12 0.416 0.870112017612001 0.813782986383964 0.825051407991019 2.74712643678161 "Technological" "yes"
"3851" 785 1262 8 2.1 0.06 0.177170848210013 0.33671325152994 0.114805049612242 4.07475703962123 "Technological" "no"
"3861" 786 24039 6 2.1 0.47 0.704210295002457 0.580588606971757 0.641758945201303 4.07475703962123 "Technological" "yes"
"3871" 787 344 2 3.5 0 2.96924474006179e-05 1.11044697317404e-05 5.85428280289839e-05 8.14951407924246 "Technological" "yes"
"3881" 788 24142 7 2.09 0.946 0.995894213205928 0.989093757961871 0.998108422026297 3.69373438400923 "Technological" "yes"
"3891" 789 24142 7 2.09 0.898 0.995894213205928 0.989093757961871 0.998108422026297 7.11986863711002 "Technological" "yes"
"3901" 790 24142 34 2.11 0.488 0.714670398549764 0.672362172216597 0.610140576640085 7.11986863711002 "Technological" "yes"
"3911" 791 24088 6 2.1 0.364 0.863363716379267 0.785362505732854 0.849332699519114 14.23973727422 "Technological" "yes"
"3921" 792 1217 5 2.16 0.022 0.486176313701263 0.190528526655646 0.460666803707966 3.69373438400923 "Technological" "no"
"3931" 793 1217 5 2.16 0.02 0.486176313701263 0.190528526655646 0.460666803707966 2.77115987460815 "Technological" "no"
"3941" 794 1217 12 2.23 0.01 0.0699763479111453 0.111632608169952 0.0355331817568335 4.11307758538219 "Technological" "no"
"3951" 795 24088 6 2.1 0.39 0.863363716379267 0.785362505732854 0.849332699519114 4.11307758538219 "Technological" "yes"
"3961" 796 346 2 3.5 0 6.96170009970971e-05 2.17715714937713e-05 0.00013645038412257 8.22615517076437 "Technological" "yes"
"3971" 797 24191 5 2.09 0.892 0.871152021460816 0.75106750053251 0.905931814255547 3.71479678855194 "Technological" "yes"
"3981" 798 24191 5 2.09 0.906 0.871152021460816 0.75106750053251 0.905931814255547 6.8351822503962 "Technological" "yes"
"3991" 799 24191 30 2.1 0.46 0.816054276878308 0.853799370010703 0.543368419556849 6.8351822503962 "Technological" "yes"
"4001" 800 24169 6 2.1 0.51 0.664745444028058 0.604506463986142 0.616795110917616 13.6703645007924 "Technological" "yes"
"1102" 801 1175 5 2.18 0.244 0.56082729598662 0.60039663027512 0.472096214757948 3.71479678855194 "Technological" "yes"
"2102" 802 1175 5 2.18 0.254 0.56082729598662 0.60039663027512 0.472096214757948 2.75581395348837 "Technological" "yes"
"3102" 803 1175 8 2.16 0 0.0859692963736297 0.16536880842831 0.058905411589231 4.0758843509237 "Technological" "no"
"412" 804 24169 6 2.1 0.57 0.664745444028058 0.604506463986142 0.616795110917616 4.0758843509237 "Technological" "yes"
"512" 805 340 2 3.5 0 0.000150865113034978 4.89292341888118e-05 0.000283521563383095 8.1517687018474 "Technological" "yes"
"612" 806 24267 7 2.1 0.89 0.965986900159175 0.918558843146076 0.971653566115595 3.70043175024909 "Technological" "yes"
"712" 807 24267 7 2.1 0.894 0.965986900159175 0.918558843146076 0.971653566115595 7.25883319638455 "Technological" "yes"
"812" 808 24267 34 2.11 0.338 0.721189193366329 0.617821826913675 0.806755558363377 7.25883319638455 "Technological" "yes"
"912" 809 24201 6 2.1 0.176 0.813478733986237 0.638560170806532 0.79222818034031 14.5176663927691 "Technological" "yes"
"1012" 810 1257 5 2.14 0.494 0.768110777921856 0.78247458341201 0.710554374700438 3.70043175024909 "Technological" "yes"
"1112" 811 1257 5 2.14 0.464 0.768110777921856 0.78247458341201 0.710554374700438 2.77456647398844 "Technological" "yes"
"1212" 812 1257 8 2.13 0 0.136126043950111 0.210218969370535 0.0886578078205056 4.06969534124261 "Technological" "no"
"1312" 813 24201 6 2.1 0.216 0.813478733986237 0.638560170806532 0.79222818034031 4.06969534124261 "Technological" "yes"
"1412" 814 340 2 3.5 0 0.000151486830688531 4.24787022775781e-05 0.000288193954539462 8.13939068248522 "Technological" "yes"
"1512" 815 24297 6 2.08 0.95 0.979583773820985 0.959633892830287 0.984537289246333 3.70350448922173 "Technological" "yes"
"1612" 816 24297 6 2.08 0.962 0.979583773820985 0.959633892830287 0.984537289246333 6.8 "Technological" "yes"
"1712" 817 24297 34 2.09 0.178 0.751869349995828 0.623285516157706 0.731821500468259 6.8 "Technological" "yes"
"1812" 818 24357 6 2.11 0.148 0.839342805219776 0.670588842492614 0.828900223539527 13.6 "Technological" "yes"
"1912" 819 1247 5 2.14 0.518 0.807057923058949 0.835104616300751 0.753745562403653 3.70350448922173 "Technological" "yes"
"2012" 820 1247 5 2.14 0.59 0.807057923058949 0.835104616300751 0.753745562403653 2.77647058823529 "Technological" "yes"
"2112" 821 1247 14 2.15 0.002 0.109830510123365 0.0931525550386276 0.0448237828042918 4.03725223554622 "Technological" "yes"
"2212" 822 24357 6 2.11 0.124 0.839342805219776 0.670588842492614 0.828900223539527 4.03725223554622 "Technological" "yes"
"2312" 823 343 2 3.5 0 6.04483025160014e-05 1.56309869000427e-05 0.000122112880211568 8.07450447109243 "Technological" "yes"
"2412" 824 24454 6 2.09 0.98 0.995139531117203 0.986169091559518 0.998341854844152 3.7259617371183 "Technological" "yes"
"2512" 825 24454 6 2.09 0.988 0.995139531117203 0.986169091559518 0.998341854844152 6.77963404932379 "Technological" "yes"
"2612" 826 24454 24 2.1 0.142 0.440429885713619 0.356150079996327 0.155381026186363 6.77963404932379 "Technological" "yes"
"2712" 827 24390 6 2.11 0.434 0.889202210537035 0.752045017700324 0.89864711895953 13.5592680986476 "Technological" "yes"
"2812" 828 1221 4 2.12 0.006 0.141030902004045 0.0121741117884591 0.137072161606813 3.7259617371183 "Technological" "yes"
"2912" 829 1221 4 2.12 0.004 0.141030902004045 0.0121741117884591 0.137072161606813 2.77647058823529 "Technological" "yes"
"3012" 830 1221 10 2.23 0 0.0487192051793238 0.0873903648931106 0.0186330004846679 4.08140922747664 "Technological" "yes"
"3112" 831 24390 6 2.11 0.448 0.889202210537035 0.752045017700324 0.89864711895953 4.08140922747664 "Technological" "yes"
"3212" 832 334 2 3.5 0 6.62892066622941e-05 1.81096744012439e-05 0.000132255225282512 8.16281845495329 "Technological" "yes"
"3312" 833 24491 6 2.09 0.934 0.937094386264337 0.86951996119455 0.961317699850955 3.7294412283943 "Technological" "yes"
"3412" 834 24491 6 2.09 0.918 0.937094386264337 0.86951996119455 0.961317699850955 6.69446672012831 "Technological" "yes"
"3512" 835 24491 34 2.1 0.514 0.843661449474946 0.759157759719737 0.760685092350764 6.69446672012831 "Technological" "yes"
"3612" 836 24443 6 2.1 0.358 0.917016010686309 0.807036005550304 0.914978926045751 13.3889334402566 "Technological" "yes"
"3712" 837 1256 5 2.16 0.176 0.604720221344948 0.369041596812255 0.569478820038487 3.7294412283943 "Technological" "yes"
"3812" 838 1256 5 2.16 0.208 0.604720221344948 0.369041596812255 0.569478820038487 2.76384839650146 "Technological" "yes"
"3912" 839 1256 8 2.15 0 0.183526521829838 0.29088822340015 0.101031615176975 4.07540688639895 "Technological" "no"
"402" 840 24443 6 2.1 0.37 0.917016010686309 0.807036005550304 0.914978926045751 4.07540688639895 "Technological" "yes"
"413" 841 339 10 2.61 0 0.794006608288035 0.924865623227172 0.848882650252741 8.15081377279791 "Technological" "no"
"422" 842 24542 8 2.09 0.866 0.979193128703187 0.944402711130322 0.969613800830477 3.71939319393194 "Technological" "yes"
"432" 843 24542 8 2.09 0.854 0.979193128703187 0.944402711130322 0.969613800830477 6.94021294021294 "Technological" "yes"
"442" 844 24542 28 2.11 0.294 0.552839104754868 0.452681649261608 0.312415973220827 6.94021294021294 "Technological" "yes"
"452" 845 24511 6 2.11 0.424 0.85111535486356 0.689012233635828 0.819298612482251 13.8804258804259 "Technological" "yes"
"462" 846 1241 5 2.15 0.134 0.622967386280553 0.344817618867294 0.559606994194148 3.71939319393194 "Technological" "yes"
"472" 847 1241 5 2.15 0.134 0.622967386280553 0.344817618867294 0.559606994194148 2.76646706586826 "Technological" "yes"
"482" 848 1241 8 2.14 0.002 0.127466957007046 0.204842497651403 0.0561839722736156 4.06892327793883 "Technological" "no"
"492" 849 24511 6 2.11 0.378 0.85111535486356 0.689012233635828 0.819298612482251 4.06892327793883 "Technological" "yes"
"502" 850 342 2 3.5 0 0.000196289694281759 6.76452250604186e-05 0.000367053629448832 8.13784655587767 "Technological" "yes"
"513" 851 24610 5 2.1 0.766 0.957646885507945 0.90017151122237 0.957172079971065 3.72744753099047 "Technological" "yes"
"522" 852 24610 5 2.1 0.758 0.957646885507945 0.90017151122237 0.957172079971065 6.9984076433121 "Technological" "yes"
"532" 853 24610 28 2.11 0.054 0.55855964484746 0.372421172923001 0.21877029092706 6.9984076433121 "Technological" "no"
"542" 854 24545 6 2.1 0.386 0.635515364472306 0.423391084931356 0.559863714893861 13.9968152866242 "Technological" "yes"
"552" 855 1211 4 2.1 0.098 0.338028111176548 0.103109574990263 0.323905278000218 3.72744753099047 "Technological" "no"
"562" 856 1211 4 2.1 0.086 0.338028111176548 0.103109574990263 0.323905278000218 2.74926253687316 "Technological" "no"
"572" 857 1211 14 2.22 0.002 0.035453340310608 0.036669730225095 0.0144605398362226 4.08956075299487 "Technological" "yes"
"582" 858 24545 6 2.1 0.372 0.635515364472306 0.423391084931356 0.559863714893861 4.08956075299487 "Technological" "yes"
"592" 859 341 2 3.5 0 0.000132835045769714 4.31130400205828e-05 0.00025417386513233 8.17912150598973 "Technological" "yes"
"602" 860 24649 7 2.1 0.95 0.966818202251259 0.966026408654493 0.979752835328187 3.75823099832728 "Technological" "yes"
"613" 861 24649 7 2.1 0.956 0.966818202251259 0.966026408654493 0.979752835328187 7.15874294923449 "Technological" "yes"
"622" 862 24649 32 2.11 0.478 0.764334682966486 0.707906231149009 0.498091273270058 7.15874294923449 "Technological" "yes"
"632" 863 24671 6 2.11 0.374 0.531455505135872 0.295941809142218 0.496117071667598 14.317485898469 "Technological" "yes"
"642" 864 1217 5 2.17 0.04 0.502240575948213 0.205961626219919 0.453200249801042 3.75823099832728 "Technological" "no"
"652" 865 1217 5 2.17 0.026 0.502240575948213 0.205961626219919 0.453200249801042 2.7719298245614 "Technological" "no"
"662" 866 1217 8 2.16 0 0.189591093559635 0.20085020613448 0.0905740524174549 4.12336448598131 "Technological" "no"
"672" 867 24671 6 2.11 0.454 0.531455505135872 0.295941809142218 0.496117071667598 4.12336448598131 "Technological" "yes"
"682" 868 341 2 3.5 0 0.000367418276741654 0.000135334017990612 0.000662807713846509 8.24672897196262 "Technological" "yes"
"692" 869 24776 7 2.1 0.926 0.947260177461271 0.89540296373325 0.942830016887954 3.74121002240782 "Technological" "yes"
"702" 870 24776 7 2.1 0.934 0.947260177461271 0.89540296373325 0.942830016887954 7.12138728323699 "Technological" "yes"
"713" 871 24776 28 2.1 0.43 0.762147106328248 0.808568369329028 0.46762219255139 7.12138728323699 "Technological" "yes"
"722" 872 24698 6 2.1 0.398 0.637308639941159 0.440535834133974 0.56542198744428 14.242774566474 "Technological" "yes"
"732" 873 1289 5 2.14 0.026 0.16624974411361 0.0124910543420861 0.142345370888637 3.74121002240782 "Technological" "yes"
"742" 874 1289 5 2.14 0.04 0.16624974411361 0.0124910543420861 0.142345370888637 2.7683284457478 "Technological" "yes"
"752" 875 1289 10 2.21 0.01 0.109439844412722 0.187644778075943 0.0655185235802752 4.094446022151 "Technological" "no"
"762" 876 24698 6 2.1 0.366 0.637308639941159 0.440535834133974 0.56542198744428 4.094446022151 "Technological" "yes"
"772" 877 337 2 3.5 0 0.000364823235340279 0.000124397789986297 0.000653685793050025 8.188892044302 "Technological" "yes"
"782" 878 24801 8 2.09 0.856 0.979291405322374 0.94553635164785 0.981804892520902 3.749584532447 "Technological" "yes"
"792" 879 24801 8 2.09 0.842 0.979291405322374 0.94553635164785 0.981804892520902 7.12736236647494 "Technological" "yes"
"802" 880 24801 30 2.12 0.112 0.5319020821106 0.440178236809568 0.246916056431412 7.12736236647494 "Technological" "yes"
"813" 881 24707 6 2.1 0.226 0.633429984347779 0.410815960408645 0.553236343612268 14.2547247329499 "Technological" "yes"
"822" 882 1115 5 2.04 0.092 0.364646832793589 0.109071235695698 0.41162667551183 3.749584532447 "Technological" "no"
"832" 883 1115 5 2.04 0.076 0.364646832793589 0.109071235695698 0.41162667551183 2.78005865102639 "Technological" "no"
"842" 884 1115 12 2.11 0.046 0.237021287445151 0.190752679019708 0.131418082196671 4.10292218275751 "Technological" "no"
"852" 885 24707 6 2.1 0.234 0.633429984347779 0.410815960408645 0.553236343612268 4.10292218275751 "Technological" "yes"
"862" 886 339 2 3.5 0 0.000169816882135823 6.20507798575093e-05 0.000313122931346501 8.20584436551501 "Technological" "yes"
"872" 887 24810 6 2.08 0.926 0.896510478789532 0.860791815012055 0.903075398969837 3.74718600696413 "Technological" "yes"
"882" 888 24810 6 2.08 0.912 0.896510478789532 0.860791815012055 0.903075398969837 6.78355314197052 "Technological" "yes"
"892" 889 24810 36 2.11 0.574 0.6537553261007 0.627225960669321 0.578559468290348 6.78355314197052 "Technological" "yes"
"902" 890 24865 6 2.09 0.262 0.531012032050401 0.321474073107461 0.518658757401606 13.567106283941 "Technological" "yes"
"913" 891 1261 6 2.16 0.264 0.575518629641986 0.371102510178497 0.600536424752098 3.74718600696413 "Technological" "yes"
"922" 892 1261 6 2.16 0.258 0.575518629641986 0.371102510178497 0.600536424752098 2.7893175074184 "Technological" "yes"
"932" 893 1261 10 2.17 0.018 0.179674977790375 0.300936033930428 0.0978968306105922 4.10314100237894 "Technological" "no"
"942" 894 24865 6 2.09 0.254 0.531012032050401 0.321474073107461 0.518658757401606 4.10314100237894 "Technological" "yes"
"952" 895 334 2 3.5 0 0.00019211903576215 5.86350529707564e-05 0.000357228249180099 8.20628200475787 "Technological" "yes"
"962" 896 24969 8 2.11 0.604 0.929286112089727 0.842295003041037 0.954044140138931 3.73262638118752 "Technological" "yes"
"972" 897 24969 8 2.11 0.608 0.929286112089727 0.842295003041037 0.954044140138931 6.47892376681614 "Technological" "yes"
"982" 898 24969 30 2.11 0.076 0.468757386721316 0.373417057182543 0.240670846343674 6.47892376681614 "Technological" "no"
"992" 899 24837 6 2.11 0.628 0.796907962381115 0.673772517592036 0.814407316642221 12.9578475336323 "Technological" "yes"
"1002" 900 1310 5 2.11 0.074 0.268972618068997 0.0431976875920133 0.232218442305277 3.73262638118752 "Technological" "yes"
"1013" 901 1310 5 2.11 0.088 0.268972618068997 0.0431976875920133 0.232218442305277 2.77286135693215 "Technological" "yes"
"1022" 902 1310 10 2.18 0.048 0.102372126676647 0.180032982166933 0.0596740642038377 4.02724707779121 "Technological" "no"
"1032" 903 24837 6 2.11 0.614 0.796907962381115 0.673772517592036 0.814407316642221 4.02724707779121 "Technological" "yes"
"1042" 904 336 10 2.64 0 0.815512890067721 0.922419147212411 0.873762692796487 8.05449415558243 "Technological" "no"
"1052" 905 24942 5 2.1 0.47 0.625270451043203 0.440714166019239 0.651562217324295 3.75395133722099 "Technological" "yes"
"1062" 906 24942 5 2.1 0.478 0.625270451043203 0.440714166019239 0.651562217324295 6.87549563838224 "Technological" "yes"
"1072" 907 24942 34 2.12 0.16 0.560080352117955 0.546686549396595 0.591715262959717 6.87549563838224 "Technological" "yes"
"1082" 908 24986 6 2.1 0.51 0.826340769866043 0.764606774116173 0.803032843795661 13.7509912767645 "Technological" "yes"
"1092" 909 1299 4 2.08 0.01 0.143855961802336 0.0122581193055106 0.148046529685837 3.75395133722099 "Technological" "yes"
